'sample interval','ABPmean','ABPsys','ABPdias','C.O.','HR','PAPmean','PAPsys','PAPdias','PULSE','RESP','SpO2','Tblood'
33353,82.000,118.000,67.000,9.490,79.000,20.000,26.000,12.000,78.000,14.000,95.000,35.300
33354,82.000,118.000,67.000,9.490,78.000,20.000,26.000,13.000,78.000,14.000,95.000,35.300
33355,82.000,118.000,67.000,9.490,78.000,20.000,26.000,13.000,78.000,14.000,95.000,35.300
33356,82.000,118.000,66.000,9.490,79.000,19.000,25.000,13.000,78.000,14.000,95.000,35.300
33357,82.000,118.000,66.000,9.490,79.000,19.000,25.000,13.000,78.000,14.000,95.000,35.300
33358,82.000,118.000,67.000,9.490,79.000,20.000,25.000,14.000,79.000,14.000,95.000,35.300
33359,82.000,118.000,67.000,9.490,79.000,20.000,25.000,14.000,79.000,14.000,95.000,35.300
33360,82.000,118.000,67.000,9.490,79.000,19.000,24.000,13.000,79.000,14.000,95.000,35.300
33361,82.000,118.000,67.000,9.490,79.000,19.000,24.000,13.000,79.000,14.000,95.000,35.300
33362,82.000,119.000,67.000,9.490,79.000,21.000,26.000,15.000,79.000,14.000,95.000,35.300
33363,82.000,119.000,67.000,9.490,80.000,20.000,25.000,15.000,80.000,14.000,95.000,35.300
33364,82.000,119.000,67.000,9.490,80.000,19.000,24.000,13.000,80.000,14.000,95.000,35.300
33365,83.000,118.000,67.000,9.490,80.000,19.000,24.000,13.000,80.000,14.000,95.000,35.300
33366,83.000,119.000,67.000,9.490,80.000,19.000,25.000,14.000,80.000,14.000,95.000,35.300
33367,83.000,119.000,68.000,9.490,80.000,19.000,25.000,11.000,81.000,14.000,95.000,35.300
33368,83.000,119.000,68.000,9.490,81.000,18.000,24.000,12.000,81.000,14.000,95.000,35.300
33369,84.000,119.000,68.000,9.490,81.000,18.000,24.000,12.000,81.000,14.000,95.000,35.300
33370,85.000,120.000,69.000,9.490,81.000,19.000,24.000,13.000,81.000,14.000,95.000,35.300
33371,85.000,121.000,70.000,9.490,81.000,19.000,25.000,15.000,81.000,14.000,95.000,35.300
33372,85.000,121.000,70.000,9.490,81.000,18.000,24.000,11.000,82.000,14.000,95.000,35.300
33373,86.000,121.000,70.000,9.490,81.000,18.000,23.000,11.000,82.000,14.000,95.000,35.300
33374,87.000,121.000,71.000,9.490,82.000,19.000,24.000,12.000,82.000,14.000,95.000,35.300
33375,87.000,122.000,71.000,9.490,82.000,19.000,25.000,15.000,82.000,14.000,95.000,35.300
33376,88.000,122.000,72.000,9.490,83.000,18.000,23.000,14.000,83.000,14.000,95.000,35.300
33377,88.000,122.000,72.000,9.490,83.000,18.000,23.000,13.000,83.000,14.000,95.000,35.300
33378,88.000,122.000,72.000,9.490,83.000,18.000,23.000,13.000,83.000,14.000,95.000,35.300
33379,89.000,123.000,73.000,9.490,83.000,18.000,24.000,14.000,83.000,14.000,95.000,35.300
33380,89.000,123.000,73.000,9.490,83.000,18.000,23.000,13.000,83.000,14.000,95.000,35.300
33381,88.000,122.000,73.000,9.490,83.000,18.000,23.000,12.000,82.000,14.000,95.000,35.300
33382,89.000,122.000,73.000,9.490,83.000,18.000,23.000,12.000,82.000,14.000,95.000,35.300
33383,89.000,123.000,73.000,9.490,83.000,18.000,23.000,13.000,81.000,14.000,95.000,35.300
33384,89.000,123.000,74.000,9.490,82.000,18.000,23.000,13.000,81.000,14.000,95.000,35.300
33385,89.000,123.000,74.000,9.490,82.000,18.000,23.000,13.000,81.000,14.000,95.000,35.300
33386,90.000,123.000,74.000,9.490,82.000,18.000,23.000,12.000,81.000,14.000,95.000,35.300
33387,90.000,124.000,74.000,9.490,82.000,19.000,24.000,14.000,81.000,14.000,95.000,35.300
33388,90.000,124.000,74.000,9.490,82.000,18.000,23.000,12.000,82.000,14.000,95.000,35.300
33389,91.000,124.000,75.000,9.490,82.000,18.000,23.000,12.000,82.000,14.000,95.000,35.300
33390,91.000,124.000,75.000,9.490,82.000,18.000,23.000,12.000,82.000,14.000,95.000,35.300
33391,92.000,126.000,75.000,9.490,82.000,19.000,23.000,13.000,83.000,14.000,95.000,35.300
33392,92.000,126.000,76.000,9.490,83.000,19.000,23.000,13.000,83.000,14.000,95.000,35.300
33393,92.000,126.000,76.000,9.490,83.000,18.000,23.000,12.000,84.000,14.000,95.000,35.300
33394,92.000,126.000,75.000,9.490,83.000,18.000,23.000,12.000,84.000,14.000,95.000,35.300
33395,92.000,127.000,76.000,9.490,83.000,20.000,25.000,15.000,84.000,14.000,95.000,35.300
33396,92.000,127.000,76.000,9.490,84.000,20.000,24.000,15.000,84.000,14.000,95.000,35.300
33397,92.000,127.000,76.000,9.490,84.000,19.000,24.000,15.000,84.000,14.000,95.000,35.300
33398,92.000,127.000,76.000,9.490,84.000,18.000,23.000,13.000,83.000,14.000,95.000,35.300
33399,92.000,127.000,76.000,9.490,84.000,19.000,24.000,13.000,83.000,14.000,95.000,35.300
33400,92.000,128.000,76.000,9.490,84.000,20.000,25.000,15.000,83.000,14.000,95.000,35.300
33401,92.000,128.000,76.000,9.490,84.000,19.000,24.000,13.000,83.000,14.000,95.000,35.300
33402,92.000,128.000,76.000,9.490,83.000,19.000,24.000,13.000,83.000,14.000,95.000,35.200
33403,93.000,129.000,76.000,9.490,83.000,19.000,24.000,13.000,83.000,14.000,95.000,35.200
33404,93.000,130.000,77.000,9.490,83.000,21.000,26.000,15.000,83.000,14.000,95.000,35.200
33405,93.000,130.000,77.000,9.490,83.000,19.000,25.000,13.000,83.000,14.000,95.000,35.200
33406,93.000,130.000,77.000,9.490,83.000,19.000,25.000,13.000,83.000,14.000,95.000,35.200
33407,94.000,131.000,77.000,9.490,83.000,19.000,24.000,13.000,83.000,14.000,95.000,35.200
33408,94.000,131.000,77.000,9.490,83.000,20.000,25.000,14.000,83.000,14.000,95.000,35.200
33409,94.000,131.000,77.000,9.490,83.000,20.000,25.000,14.000,83.000,14.000,95.000,35.300
33410,93.000,130.000,77.000,9.490,83.000,18.000,23.000,10.000,83.000,14.000,95.000,35.300
33411,93.000,130.000,77.000,9.490,83.000,18.000,23.000,11.000,82.000,14.000,95.000,35.300
33412,93.000,130.000,77.000,9.490,83.000,19.000,25.000,14.000,82.000,14.000,96.000,35.300
33413,93.000,130.000,77.000,9.490,83.000,19.000,25.000,14.000,82.000,14.000,96.000,35.300
33414,93.000,130.000,77.000,9.490,83.000,18.000,23.000,13.000,82.000,14.000,96.000,35.300
33415,92.000,129.000,76.000,9.490,82.000,18.000,23.000,12.000,82.000,14.000,96.000,35.300
33416,93.000,130.000,76.000,9.490,82.000,18.000,23.000,13.000,82.000,14.000,96.000,35.300
33417,92.000,129.000,76.000,9.490,82.000,19.000,24.000,15.000,82.000,14.000,96.000,35.300
33418,92.000,129.000,76.000,9.490,82.000,18.000,23.000,13.000,82.000,14.000,96.000,35.300
33419,92.000,129.000,76.000,9.490,82.000,17.000,23.000,12.000,82.000,14.000,96.000,35.300
33420,92.000,129.000,76.000,9.490,82.000,18.000,23.000,12.000,82.000,14.000,96.000,35.300
33421,92.000,129.000,76.000,9.490,82.000,18.000,23.000,13.000,82.000,14.000,96.000,35.300
33422,92.000,128.000,76.000,9.490,82.000,17.000,22.000,12.000,82.000,14.000,96.000,35.300
33423,92.000,128.000,76.000,9.490,83.000,17.000,22.000,12.000,82.000,14.000,96.000,35.300
33424,92.000,128.000,76.000,9.490,83.000,17.000,23.000,12.000,82.000,14.000,96.000,35.300
33425,92.000,128.000,76.000,9.490,83.000,18.000,23.000,12.000,82.000,14.000,96.000,35.300
33426,92.000,128.000,76.000,9.490,83.000,17.000,23.000,12.000,82.000,14.000,96.000,35.300
33427,92.000,128.000,76.000,9.490,83.000,17.000,22.000,11.000,82.000,14.000,96.000,35.300
33428,92.000,127.000,76.000,9.490,83.000,17.000,22.000,11.000,82.000,14.000,96.000,35.300
33429,92.000,128.000,76.000,9.490,83.000,18.000,23.000,12.000,82.000,14.000,96.000,35.300
33430,91.000,127.000,76.000,9.490,83.000,17.000,22.000,12.000,82.000,14.000,95.000,35.300
33431,91.000,127.000,76.000,9.490,83.000,17.000,22.000,12.000,82.000,14.000,95.000,35.300
33432,91.000,127.000,75.000,9.490,83.000,17.000,22.000,12.000,82.000,14.000,95.000,35.300
33433,91.000,127.000,75.000,9.490,82.000,18.000,23.000,13.000,82.000,14.000,95.000,35.300
33434,91.000,127.000,75.000,9.490,82.000,18.000,23.000,13.000,82.000,14.000,95.000,35.300
33435,90.000,126.000,75.000,9.490,82.000,17.000,22.000,12.000,82.000,14.000,95.000,35.300
33436,90.000,125.000,74.000,9.490,82.000,17.000,22.000,12.000,81.000,14.000,95.000,35.300
33437,90.000,125.000,74.000,9.490,82.000,19.000,24.000,14.000,81.000,14.000,95.000,35.300
33438,89.000,125.000,74.000,9.490,82.000,19.000,24.000,14.000,81.000,14.000,95.000,35.300
33439,89.000,125.000,73.000,9.490,81.000,17.000,23.000,10.000,81.000,14.000,95.000,35.300
33440,88.000,124.000,73.000,9.490,81.000,18.000,23.000,10.000,81.000,14.000,95.000,35.300
33441,88.000,124.000,73.000,9.490,81.000,18.000,23.000,11.000,81.000,14.000,95.000,35.300
33442,88.000,124.000,73.000,9.490,81.000,19.000,24.000,14.000,81.000,14.000,95.000,35.300
33443,88.000,123.000,72.000,9.490,81.000,18.000,23.000,10.000,82.000,14.000,95.000,35.300
33444,88.000,123.000,72.000,9.490,82.000,18.000,23.000,11.000,82.000,14.000,95.000,35.300
33445,88.000,123.000,72.000,9.490,82.000,18.000,23.000,11.000,82.000,14.000,95.000,35.300
33446,88.000,123.000,72.000,9.490,82.000,19.000,24.000,12.000,82.000,14.000,95.000,35.300
33447,87.000,122.000,72.000,9.490,82.000,18.000,23.000,12.000,82.000,14.000,95.000,35.300
33448,87.000,122.000,71.000,9.490,82.000,18.000,23.000,12.000,82.000,14.000,95.000,35.300
33449,87.000,122.000,71.000,9.490,83.000,19.000,24.000,13.000,82.000,14.000,95.000,35.300
33450,87.000,123.000,71.000,9.490,83.000,19.000,24.000,13.000,82.000,14.000,95.000,35.300
33451,86.000,122.000,71.000,9.490,83.000,19.000,24.000,13.000,82.000,14.000,95.000,35.300
33452,86.000,122.000,70.000,9.490,83.000,18.000,23.000,13.000,82.000,14.000,95.000,35.300
33453,86.000,121.000,70.000,9.490,83.000,18.000,23.000,13.000,82.000,14.000,95.000,35.300
33454,86.000,122.000,70.000,9.490,83.000,19.000,24.000,14.000,82.000,14.000,95.000,35.300
33455,86.000,122.000,70.000,9.490,83.000,19.000,24.000,14.000,82.000,14.000,95.000,35.300
33456,86.000,121.000,70.000,9.490,82.000,19.000,24.000,13.000,82.000,14.000,95.000,35.300
33457,86.000,121.000,70.000,9.490,82.000,19.000,24.000,13.000,82.000,14.000,95.000,35.300
33458,86.000,122.000,70.000,9.490,82.000,20.000,25.000,14.000,82.000,14.000,95.000,35.300
33459,86.000,122.000,70.000,9.490,82.000,20.000,25.000,15.000,83.000,14.000,95.000,35.300
33460,86.000,122.000,70.000,9.490,82.000,20.000,25.000,14.000,83.000,14.000,95.000,35.300
33461,87.000,123.000,71.000,9.490,83.000,20.000,25.000,14.000,83.000,14.000,95.000,35.200
33462,87.000,124.000,71.000,9.490,83.000,21.000,26.000,15.000,83.000,14.000,95.000,35.200
33463,88.000,124.000,72.000,9.490,83.000,21.000,26.000,15.000,83.000,14.000,95.000,35.200
33464,88.000,125.000,72.000,9.490,83.000,20.000,26.000,15.000,83.000,14.000,95.000,35.200
33465,88.000,125.000,72.000,9.490,83.000,20.000,26.000,15.000,83.000,14.000,95.000,35.200
33466,88.000,125.000,72.000,9.490,83.000,21.000,26.000,15.000,82.000,14.000,95.000,35.200
33467,88.000,125.000,72.000,9.490,83.000,22.000,27.000,17.000,82.000,14.000,95.000,35.200
33468,88.000,125.000,72.000,9.490,83.000,21.000,27.000,15.000,81.000,14.000,95.000,35.200
33469,87.000,124.000,72.000,9.490,83.000,21.000,27.000,15.000,80.000,14.000,95.000,35.200
33470,87.000,124.000,71.000,9.490,81.000,21.000,27.000,16.000,79.000,14.000,95.000,35.200
33471,87.000,125.000,71.000,9.490,81.000,22.000,28.000,18.000,78.000,14.000,95.000,35.300
33472,86.000,124.000,71.000,9.490,81.000,22.000,28.000,17.000,78.000,14.000,95.000,35.300
33473,86.000,123.000,70.000,9.490,81.000,20.000,26.000,15.000,78.000,14.000,95.000,35.300
33474,85.000,123.000,70.000,9.490,79.000,21.000,26.000,15.000,78.000,14.000,95.000,35.300
33475,85.000,123.000,70.000,9.490,79.000,21.000,27.000,16.000,78.000,14.000,95.000,35.300
33476,85.000,123.000,69.000,9.490,79.000,21.000,26.000,16.000,79.000,14.000,95.000,35.300
33477,84.000,122.000,69.000,9.490,79.000,20.000,26.000,15.000,79.000,14.000,95.000,35.300
33478,84.000,122.000,68.000,9.490,79.000,21.000,26.000,15.000,79.000,14.000,95.000,35.300
33479,84.000,122.000,68.000,9.490,79.000,22.000,27.000,17.000,79.000,14.000,95.000,35.300
33480,84.000,122.000,68.000,9.490,79.000,22.000,27.000,17.000,79.000,14.000,95.000,35.300
33481,83.000,121.000,68.000,9.490,79.000,20.000,26.000,15.000,79.000,14.000,95.000,35.300
33482,83.000,121.000,67.000,9.490,79.000,20.000,26.000,15.000,79.000,14.000,95.000,35.300
33483,83.000,121.000,67.000,9.490,79.000,21.000,26.000,15.000,79.000,14.000,95.000,35.300
33484,82.000,120.000,67.000,9.490,79.000,21.000,26.000,15.000,79.000,14.000,95.000,35.300
33485,82.000,120.000,67.000,9.490,79.000,20.000,26.000,15.000,79.000,14.000,95.000,35.300
33486,82.000,120.000,67.000,9.490,79.000,20.000,25.000,14.000,79.000,14.000,95.000,35.300
33487,82.000,120.000,66.000,9.490,79.000,21.000,26.000,15.000,79.000,14.000,95.000,35.300
33488,82.000,120.000,66.000,9.490,79.000,21.000,26.000,16.000,79.000,14.000,95.000,35.300
33489,82.000,119.000,66.000,9.490,80.000,20.000,26.000,15.000,79.000,14.000,95.000,35.300
33490,81.000,119.000,66.000,9.490,80.000,20.000,26.000,15.000,79.000,14.000,95.000,35.300
33491,81.000,119.000,66.000,9.490,80.000,21.000,26.000,15.000,79.000,14.000,95.000,35.300
33492,81.000,119.000,66.000,9.490,80.000,22.000,27.000,17.000,80.000,14.000,95.000,35.300
33493,81.000,119.000,66.000,9.490,80.000,21.000,26.000,14.000,80.000,14.000,95.000,35.300
33494,81.000,118.000,66.000,9.490,80.000,21.000,26.000,14.000,80.000,14.000,95.000,35.300
33495,81.000,119.000,66.000,9.490,80.000,21.000,26.000,15.000,80.000,14.000,95.000,35.300
33496,81.000,119.000,66.000,9.490,80.000,22.000,27.000,17.000,80.000,14.000,95.000,35.300
33497,81.000,119.000,66.000,9.490,80.000,21.000,26.000,16.000,80.000,14.000,95.000,35.300
33498,81.000,118.000,65.000,9.490,80.000,20.000,26.000,15.000,80.000,14.000,95.000,35.300
33499,81.000,119.000,65.000,9.490,80.000,21.000,26.000,15.000,80.000,14.000,95.000,35.300
33500,81.000,119.000,66.000,9.490,80.000,21.000,26.000,16.000,80.000,14.000,95.000,35.300
33501,81.000,119.000,66.000,9.490,80.000,21.000,26.000,16.000,80.000,14.000,95.000,35.300
33502,81.000,119.000,66.000,9.490,80.000,21.000,26.000,15.000,80.000,14.000,95.000,35.300
33503,81.000,119.000,65.000,9.490,81.000,21.000,26.000,15.000,80.000,14.000,95.000,35.300
33504,81.000,119.000,66.000,9.490,81.000,21.000,26.000,16.000,80.000,14.000,95.000,35.300
33505,81.000,119.000,66.000,9.490,81.000,21.000,26.000,16.000,81.000,14.000,95.000,35.300
33506,81.000,119.000,66.000,9.490,81.000,21.000,26.000,15.000,81.000,14.000,95.000,35.300
33507,81.000,119.000,65.000,9.490,81.000,21.000,26.000,15.000,81.000,14.000,95.000,35.300
33508,82.000,120.000,66.000,9.490,81.000,22.000,27.000,17.000,81.000,14.000,95.000,35.300
33509,82.000,120.000,66.000,9.490,81.000,22.000,27.000,17.000,81.000,14.000,95.000,35.300
33510,82.000,120.000,66.000,9.490,81.000,21.000,26.000,16.000,82.000,14.000,95.000,35.300
33511,82.000,121.000,66.000,9.490,82.000,21.000,26.000,16.000,82.000,14.000,95.000,35.300
33512,83.000,121.000,67.000,9.490,82.000,21.000,26.000,16.000,82.000,14.000,95.000,35.300
33513,83.000,122.000,68.000,9.490,82.000,23.000,28.000,18.000,82.000,14.000,94.000,35.300
33514,83.000,122.000,68.000,9.490,82.000,22.000,27.000,17.000,82.000,14.000,94.000,35.300
33515,83.000,122.000,68.000,9.490,83.000,21.000,26.000,16.000,82.000,14.000,94.000,35.300
33516,84.000,122.000,68.000,9.490,83.000,21.000,26.000,16.000,82.000,14.000,94.000,35.300
33517,84.000,122.000,68.000,9.490,82.000,23.000,28.000,18.000,82.000,14.000,94.000,35.300
33518,84.000,122.000,68.000,9.490,82.000,22.000,28.000,17.000,82.000,14.000,94.000,35.300
33519,84.000,122.000,68.000,9.490,82.000,22.000,27.000,16.000,81.000,14.000,94.000,35.300
33520,84.000,122.000,68.000,9.490,82.000,22.000,28.000,17.000,80.000,14.000,94.000,35.200
33521,85.000,123.000,69.000,9.490,82.000,22.000,28.000,17.000,80.000,14.000,94.000,35.200
33522,85.000,123.000,69.000,9.490,82.000,22.000,28.000,16.000,80.000,14.000,94.000,35.200
33523,85.000,123.000,69.000,9.490,81.000,22.000,28.000,16.000,80.000,14.000,95.000,35.200
33524,86.000,124.000,70.000,9.490,81.000,22.000,28.000,16.000,80.000,14.000,95.000,35.200
33525,86.000,125.000,70.000,9.490,81.000,23.000,29.000,17.000,80.000,14.000,95.000,35.200
33526,87.000,126.000,71.000,9.490,81.000,23.000,28.000,17.000,80.000,14.000,95.000,35.200
33527,87.000,126.000,71.000,9.490,80.000,22.000,28.000,17.000,80.000,14.000,95.000,35.200
33528,87.000,126.000,71.000,9.490,80.000,22.000,28.000,16.000,80.000,14.000,95.000,35.200
33529,87.000,127.000,71.000,9.490,80.000,23.000,29.000,17.000,79.000,14.000,95.000,35.200
33530,86.000,127.000,71.000,9.490,80.000,23.000,29.000,17.000,79.000,14.000,95.000,35.300
33531,86.000,126.000,70.000,9.490,80.000,22.000,28.000,16.000,79.000,14.000,95.000,35.300
33532,86.000,126.000,70.000,9.490,79.000,22.000,28.000,16.000,78.000,14.000,95.000,35.300
33533,85.000,126.000,70.000,9.490,79.000,23.000,29.000,17.000,77.000,14.000,95.000,35.300
33534,85.000,126.000,70.000,9.490,78.000,23.000,29.000,17.000,77.000,14.000,95.000,35.300
33535,85.000,125.000,69.000,9.490,78.000,22.000,27.000,16.000,77.000,14.000,95.000,35.300
33536,84.000,124.000,68.000,9.490,78.000,22.000,27.000,16.000,77.000,14.000,95.000,35.300
33537,84.000,124.000,68.000,9.490,77.000,22.000,27.000,16.000,77.000,14.000,95.000,35.300
33538,84.000,124.000,68.000,9.490,77.000,23.000,28.000,17.000,77.000,14.000,95.000,35.300
33539,83.000,124.000,68.000,9.490,77.000,22.000,27.000,17.000,78.000,14.000,95.000,35.300
33540,83.000,123.000,68.000,9.490,77.000,21.000,27.000,16.000,78.000,14.000,95.000,35.300
33541,83.000,123.000,67.000,9.490,77.000,22.000,27.000,16.000,78.000,14.000,95.000,35.300
33542,82.000,123.000,67.000,9.490,77.000,22.000,27.000,16.000,78.000,14.000,95.000,35.300
33543,82.000,122.000,67.000,9.490,78.000,21.000,27.000,16.000,78.000,14.000,95.000,35.300
33544,81.000,122.000,66.000,9.490,78.000,21.000,26.000,15.000,78.000,14.000,95.000,35.300
33545,81.000,121.000,66.000,9.490,78.000,21.000,26.000,15.000,78.000,14.000,95.000,35.300
33546,81.000,121.000,66.000,9.490,78.000,22.000,28.000,17.000,78.000,14.000,95.000,35.300
33547,80.000,120.000,65.000,9.490,78.000,21.000,26.000,15.000,78.000,14.000,95.000,35.300
33548,79.000,119.000,64.000,9.490,78.000,20.000,26.000,14.000,78.000,14.000,95.000,35.300
33549,79.000,118.000,64.000,9.490,78.000,20.000,26.000,14.000,77.000,14.000,95.000,35.300
33550,79.000,118.000,64.000,9.490,78.000,21.000,26.000,15.000,77.000,14.000,95.000,35.300
33551,79.000,118.000,64.000,9.490,78.000,21.000,26.000,15.000,77.000,14.000,95.000,35.300
33552,78.000,117.000,63.000,9.490,78.000,20.000,26.000,14.000,77.000,14.000,95.000,35.300
33553,78.000,116.000,63.000,9.490,78.000,20.000,25.000,14.000,77.000,14.000,95.000,35.300
33554,79.000,117.000,63.000,9.490,78.000,22.000,27.000,16.000,78.000,14.000,95.000,35.300
33555,79.000,117.000,63.000,9.490,78.000,22.000,27.000,16.000,78.000,14.000,95.000,35.300
33556,78.000,116.000,63.000,9.490,78.000,20.000,26.000,15.000,79.000,14.000,95.000,35.300
33557,78.000,116.000,63.000,9.490,78.000,20.000,25.000,14.000,79.000,14.000,95.000,35.300
33558,79.000,116.000,63.000,9.490,79.000,20.000,26.000,15.000,79.000,14.000,95.000,35.300
33559,79.000,116.000,64.000,9.490,79.000,22.000,27.000,17.000,79.000,14.000,95.000,35.300
33560,79.000,116.000,64.000,9.490,79.000,20.000,26.000,15.000,80.000,14.000,95.000,35.300
33561,79.000,116.000,64.000,9.490,79.000,20.000,25.000,14.000,80.000,14.000,95.000,35.300
33562,79.000,116.000,64.000,9.490,80.000,20.000,26.000,15.000,80.000,14.000,95.000,35.300
33563,79.000,116.000,64.000,9.490,80.000,21.000,26.000,15.000,80.000,14.000,95.000,35.300
33564,79.000,116.000,64.000,9.490,80.000,20.000,25.000,15.000,80.000,14.000,95.000,35.300
33565,79.000,115.000,64.000,9.490,80.000,20.000,25.000,14.000,80.000,14.000,95.000,35.300
33566,79.000,115.000,64.000,9.490,81.000,20.000,25.000,14.000,80.000,14.000,95.000,35.300
33567,80.000,116.000,65.000,9.490,81.000,20.000,26.000,15.000,80.000,14.000,95.000,35.300
33568,80.000,116.000,65.000,9.490,81.000,20.000,26.000,15.000,80.000,14.000,95.000,35.300
33569,80.000,115.000,65.000,9.490,81.000,20.000,25.000,14.000,80.000,14.000,95.000,35.300
33570,80.000,115.000,65.000,9.490,81.000,20.000,25.000,14.000,80.000,14.000,95.000,35.300
33571,80.000,116.000,65.000,9.490,81.000,22.000,27.000,17.000,80.000,14.000,95.000,35.300
33572,80.000,116.000,65.000,9.490,81.000,21.000,26.000,16.000,80.000,14.000,94.000,35.300
33573,80.000,115.000,65.000,9.490,80.000,20.000,25.000,14.000,80.000,14.000,94.000,35.300
33574,80.000,115.000,65.000,9.490,80.000,20.000,25.000,14.000,79.000,14.000,94.000,35.300
33575,80.000,116.000,65.000,9.490,80.000,21.000,26.000,15.000,79.000,14.000,95.000,35.300
33576,80.000,115.000,65.000,9.490,80.000,21.000,26.000,15.000,79.000,14.000,95.000,35.300
33577,80.000,115.000,65.000,9.490,80.000,20.000,26.000,15.000,79.000,14.000,95.000,35.300
33578,80.000,115.000,65.000,9.490,79.000,21.000,26.000,15.000,78.000,14.000,95.000,35.300
33579,80.000,116.000,65.000,9.490,79.000,21.000,27.000,15.000,78.000,14.000,95.000,35.300
