'sample interval','ABPmean','ABPsys','ABPdias','CVP','HR','NBPmean','NBPsys','NBPdias','PULSE','RESP','SpO2'
27534,149.000,149.000,149.000,10.000,87.000,0.000,0.000,0.000,88.000,22.000,95.000
27535,149.000,149.000,149.000,10.000,87.000,0.000,0.000,0.000,89.000,23.000,95.000
27536,131.000,131.000,131.000,10.000,88.000,0.000,0.000,0.000,89.000,26.000,95.000
27537,115.000,115.000,115.000,11.000,88.000,0.000,0.000,0.000,90.000,26.000,95.000
27538,101.000,101.000,101.000,10.000,89.000,0.000,0.000,0.000,90.000,28.000,95.000
27539,88.000,88.000,88.000,10.000,89.000,0.000,0.000,0.000,91.000,28.000,95.000
27540,78.000,78.000,78.000,10.000,90.000,0.000,0.000,0.000,91.000,27.000,95.000
27541,78.000,78.000,78.000,10.000,91.000,0.000,0.000,0.000,92.000,26.000,95.000
27542,68.000,68.000,68.000,10.000,91.000,0.000,0.000,0.000,92.000,30.000,95.000
27543,60.000,60.000,60.000,10.000,91.000,0.000,0.000,0.000,93.000,30.000,95.000
27544,53.000,53.000,53.000,11.000,92.000,0.000,0.000,0.000,93.000,28.000,95.000
27545,47.000,47.000,47.000,11.000,93.000,0.000,0.000,0.000,93.000,28.000,95.000
27546,42.000,42.000,42.000,10.000,93.000,0.000,0.000,0.000,93.000,28.000,95.000
27547,37.000,37.000,37.000,10.000,93.000,0.000,0.000,0.000,93.000,28.000,95.000
27548,37.000,37.000,37.000,10.000,93.000,0.000,0.000,0.000,93.000,27.000,95.000
27549,33.000,33.000,33.000,10.000,94.000,0.000,0.000,0.000,93.000,26.000,95.000
27550,29.000,29.000,29.000,11.000,94.000,0.000,0.000,0.000,93.000,24.000,95.000
27551,26.000,26.000,26.000,10.000,94.000,0.000,0.000,0.000,94.000,24.000,95.000
27552,23.000,23.000,23.000,10.000,94.000,0.000,0.000,0.000,94.000,24.000,95.000
27553,26.000,26.000,26.000,10.000,94.000,0.000,0.000,0.000,94.000,24.000,95.000
27554,27.000,27.000,27.000,10.000,94.000,0.000,0.000,0.000,95.000,24.000,94.000
27555,27.000,27.000,27.000,10.000,95.000,0.000,0.000,0.000,95.000,24.000,94.000
27556,24.000,24.000,24.000,10.000,95.000,0.000,0.000,0.000,95.000,24.000,94.000
27557,21.000,21.000,21.000,11.000,95.000,0.000,0.000,0.000,95.000,18.000,94.000
27558,19.000,19.000,19.000,11.000,96.000,0.000,0.000,0.000,95.000,20.000,94.000
27559,71.000,71.000,71.000,11.000,96.000,0.000,0.000,0.000,95.000,20.000,94.000
27560,121.000,121.000,121.000,11.000,96.000,0.000,0.000,0.000,95.000,20.000,95.000
27561,164.000,164.000,164.000,10.000,96.000,0.000,0.000,0.000,95.000,20.000,95.000
27562,164.000,164.000,164.000,10.000,96.000,0.000,0.000,0.000,95.000,20.000,95.000
27563,194.000,194.000,194.000,10.000,96.000,0.000,0.000,0.000,95.000,19.000,95.000
27564,103.000,137.000,78.000,10.000,96.000,0.000,0.000,0.000,95.000,18.000,95.000
27565,103.000,137.000,78.000,10.000,95.000,0.000,0.000,0.000,95.000,17.000,95.000
27566,243.000,243.000,243.000,10.000,95.000,0.000,0.000,0.000,95.000,16.000,95.000
27567,243.000,243.000,243.000,10.000,95.000,0.000,0.000,0.000,95.000,15.000,95.000
27568,239.000,239.000,239.000,10.000,95.000,0.000,0.000,0.000,95.000,14.000,95.000
27569,236.000,236.000,236.000,10.000,95.000,0.000,0.000,0.000,95.000,13.000,95.000
27570,236.000,236.000,236.000,10.000,95.000,0.000,0.000,0.000,96.000,12.000,95.000
27571,236.000,236.000,236.000,10.000,95.000,0.000,0.000,0.000,96.000,11.000,95.000
27572,222.000,222.000,222.000,11.000,96.000,0.000,0.000,0.000,96.000,13.000,94.000
27573,100.000,138.000,76.000,10.000,96.000,0.000,0.000,0.000,96.000,13.000,94.000
27574,99.000,138.000,75.000,10.000,96.000,0.000,0.000,0.000,96.000,13.000,94.000
27575,99.000,137.000,75.000,10.000,96.000,0.000,0.000,0.000,95.000,13.000,94.000
27576,99.000,136.000,75.000,10.000,96.000,0.000,0.000,0.000,95.000,14.000,95.000
27577,99.000,136.000,75.000,11.000,96.000,0.000,0.000,0.000,94.000,14.000,95.000
27578,99.000,136.000,75.000,11.000,96.000,0.000,0.000,0.000,94.000,14.000,95.000
27579,99.000,136.000,76.000,11.000,95.000,0.000,0.000,0.000,94.000,14.000,95.000
27580,100.000,136.000,77.000,11.000,95.000,0.000,0.000,0.000,93.000,14.000,94.000
27581,101.000,137.000,78.000,11.000,95.000,0.000,0.000,0.000,93.000,14.000,94.000
27582,102.000,138.000,78.000,11.000,94.000,0.000,0.000,0.000,93.000,15.000,94.000
27583,103.000,139.000,80.000,11.000,94.000,0.000,0.000,0.000,93.000,15.000,94.000
27584,104.000,139.000,80.000,11.000,94.000,0.000,0.000,0.000,93.000,18.000,94.000
27585,104.000,140.000,81.000,11.000,93.000,0.000,0.000,0.000,93.000,17.000,94.000
27586,104.000,140.000,81.000,12.000,93.000,0.000,0.000,0.000,93.000,17.000,94.000
27587,104.000,140.000,81.000,12.000,93.000,0.000,0.000,0.000,93.000,17.000,94.000
27588,104.000,139.000,80.000,12.000,93.000,0.000,0.000,0.000,93.000,17.000,94.000
27589,104.000,139.000,80.000,12.000,94.000,0.000,0.000,0.000,93.000,28.000,94.000
27590,103.000,139.000,80.000,12.000,94.000,0.000,0.000,0.000,93.000,28.000,94.000
27591,103.000,139.000,80.000,11.000,94.000,0.000,0.000,0.000,93.000,28.000,94.000
27592,103.000,139.000,80.000,13.000,94.000,0.000,0.000,0.000,94.000,28.000,94.000
27593,103.000,139.000,80.000,13.000,94.000,0.000,0.000,0.000,94.000,27.000,94.000
27594,103.000,136.000,81.000,13.000,94.000,0.000,0.000,0.000,94.000,27.000,94.000
27595,103.000,136.000,81.000,13.000,94.000,0.000,0.000,0.000,94.000,27.000,94.000
27596,104.000,136.000,80.000,13.000,95.000,0.000,0.000,0.000,94.000,26.000,94.000
27597,106.000,139.000,83.000,13.000,95.000,0.000,0.000,0.000,94.000,26.000,94.000
27598,108.000,140.000,84.000,16.000,94.000,0.000,0.000,0.000,94.000,26.000,94.000
27599,110.000,145.000,86.000,16.000,94.000,0.000,0.000,0.000,94.000,25.000,95.000
27600,112.000,146.000,88.000,16.000,94.000,0.000,0.000,0.000,94.000,25.000,95.000
27601,113.000,149.000,90.000,16.000,93.000,0.000,0.000,0.000,95.000,25.000,95.000
27602,113.000,149.000,89.000,16.000,93.000,0.000,0.000,0.000,94.000,25.000,95.000
27603,113.000,149.000,89.000,10.000,92.000,0.000,0.000,0.000,94.000,24.000,95.000
27604,112.000,145.000,89.000,11.000,92.000,0.000,0.000,0.000,93.000,24.000,95.000
27605,114.000,147.000,90.000,13.000,92.000,0.000,0.000,0.000,93.000,24.000,95.000
27606,114.000,146.000,90.000,11.000,92.000,0.000,0.000,0.000,92.000,24.000,95.000
27607,114.000,144.000,91.000,11.000,92.000,0.000,0.000,0.000,92.000,21.000,94.000
27608,114.000,144.000,91.000,11.000,92.000,0.000,0.000,0.000,93.000,24.000,94.000
27609,113.000,144.000,90.000,11.000,92.000,0.000,0.000,0.000,94.000,23.000,94.000
27610,113.000,144.000,90.000,11.000,93.000,0.000,0.000,0.000,95.000,28.000,94.000
27611,112.000,144.000,88.000,11.000,93.000,0.000,0.000,0.000,96.000,28.000,94.000
27612,111.000,143.000,87.000,11.000,94.000,0.000,0.000,0.000,96.000,28.000,94.000
27613,109.000,142.000,85.000,11.000,95.000,0.000,0.000,0.000,96.000,27.000,94.000
27614,109.000,142.000,85.000,11.000,95.000,0.000,0.000,0.000,96.000,26.000,94.000
27615,108.000,141.000,85.000,11.000,96.000,0.000,0.000,0.000,95.000,26.000,94.000
27616,108.000,141.000,84.000,11.000,96.000,0.000,0.000,0.000,95.000,26.000,94.000
27617,108.000,141.000,84.000,11.000,96.000,0.000,0.000,0.000,95.000,26.000,95.000
27618,107.000,141.000,84.000,11.000,96.000,0.000,0.000,0.000,95.000,26.000,95.000
27619,107.000,141.000,83.000,11.000,96.000,0.000,0.000,0.000,95.000,26.000,95.000
27620,107.000,140.000,83.000,11.000,96.000,0.000,0.000,0.000,95.000,26.000,95.000
27621,107.000,140.000,83.000,11.000,95.000,0.000,0.000,0.000,95.000,26.000,95.000
27622,107.000,139.000,83.000,10.000,95.000,0.000,0.000,0.000,95.000,25.000,95.000
27623,107.000,140.000,83.000,11.000,95.000,0.000,0.000,0.000,95.000,19.000,95.000
27624,108.000,139.000,83.000,11.000,95.000,0.000,0.000,0.000,95.000,20.000,96.000
27625,108.000,139.000,86.000,11.000,96.000,0.000,0.000,0.000,95.000,20.000,96.000
27626,110.000,140.000,86.000,12.000,96.000,0.000,0.000,0.000,95.000,21.000,96.000
27627,109.000,139.000,86.000,13.000,96.000,0.000,0.000,0.000,95.000,23.000,96.000
27628,111.000,143.000,87.000,14.000,96.000,0.000,0.000,0.000,95.000,23.000,96.000
27629,112.000,143.000,88.000,15.000,96.000,0.000,0.000,0.000,95.000,23.000,96.000
27630,114.000,145.000,90.000,15.000,96.000,0.000,0.000,0.000,95.000,22.000,96.000
27631,117.000,147.000,93.000,15.000,96.000,0.000,0.000,0.000,95.000,20.000,96.000
27632,119.000,148.000,97.000,12.000,95.000,0.000,0.000,0.000,95.000,20.000,96.000
27633,120.000,149.000,99.000,15.000,95.000,0.000,0.000,0.000,95.000,20.000,96.000
27634,121.000,150.000,100.000,13.000,0.000,0.000,0.000,0.000,95.000,20.000,96.000
27635,122.000,151.000,101.000,13.000,0.000,0.000,0.000,0.000,94.000,20.000,96.000
27636,123.000,152.000,102.000,13.000,0.000,0.000,0.000,0.000,94.000,21.000,96.000
27637,124.000,153.000,103.000,13.000,0.000,0.000,0.000,0.000,94.000,21.000,96.000
27638,124.000,153.000,104.000,12.000,0.000,0.000,0.000,0.000,94.000,21.000,96.000
27639,124.000,153.000,105.000,11.000,0.000,0.000,0.000,0.000,95.000,21.000,96.000
27640,124.000,153.000,105.000,11.000,0.000,0.000,0.000,0.000,95.000,21.000,96.000
27641,124.000,152.000,105.000,11.000,95.000,0.000,0.000,0.000,96.000,20.000,96.000
27642,124.000,152.000,105.000,11.000,96.000,0.000,0.000,0.000,97.000,19.000,96.000
27643,124.000,151.000,106.000,11.000,96.000,0.000,0.000,0.000,97.000,18.000,96.000
27644,124.000,151.000,106.000,11.000,96.000,0.000,0.000,0.000,98.000,22.000,96.000
27645,124.000,151.000,106.000,11.000,97.000,0.000,0.000,0.000,99.000,22.000,96.000
27646,124.000,150.000,106.000,11.000,98.000,0.000,0.000,0.000,99.000,22.000,96.000
27647,124.000,150.000,106.000,11.000,98.000,0.000,0.000,0.000,99.000,22.000,96.000
27648,124.000,150.000,106.000,11.000,99.000,0.000,0.000,0.000,99.000,20.000,96.000
27649,124.000,149.000,106.000,11.000,99.000,0.000,0.000,0.000,99.000,20.000,97.000
27650,124.000,149.000,106.000,11.000,99.000,0.000,0.000,0.000,99.000,20.000,97.000
27651,124.000,149.000,106.000,11.000,100.000,0.000,0.000,0.000,99.000,20.000,97.000
27652,124.000,150.000,107.000,11.000,100.000,0.000,0.000,0.000,99.000,20.000,97.000
27653,124.000,150.000,107.000,11.000,100.000,0.000,0.000,0.000,99.000,20.000,97.000
27654,124.000,151.000,107.000,11.000,100.000,0.000,0.000,0.000,99.000,16.000,97.000
27655,124.000,150.000,106.000,11.000,100.000,0.000,0.000,0.000,99.000,16.000,97.000
27656,123.000,149.000,105.000,12.000,100.000,0.000,0.000,0.000,99.000,17.000,97.000
27657,121.000,148.000,104.000,13.000,100.000,0.000,0.000,0.000,99.000,17.000,97.000
27658,120.000,147.000,103.000,12.000,100.000,0.000,0.000,0.000,98.000,17.000,97.000
27659,119.000,146.000,102.000,11.000,99.000,0.000,0.000,0.000,98.000,17.000,97.000
27660,118.000,145.000,100.000,11.000,99.000,0.000,0.000,0.000,97.000,16.000,97.000
27661,117.000,145.000,99.000,11.000,99.000,0.000,0.000,0.000,97.000,16.000,97.000
27662,117.000,145.000,99.000,11.000,98.000,0.000,0.000,0.000,97.000,16.000,96.000
27663,117.000,145.000,98.000,11.000,98.000,0.000,0.000,0.000,97.000,16.000,96.000
27664,119.000,148.000,98.000,12.000,98.000,0.000,0.000,0.000,97.000,16.000,96.000
27665,119.000,151.000,97.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,96.000
27666,120.000,151.000,97.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,96.000
27667,118.000,150.000,95.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,96.000
27668,117.000,150.000,94.000,9.000,97.000,0.000,0.000,0.000,97.000,15.000,96.000
27669,117.000,149.000,94.000,11.000,97.000,0.000,0.000,0.000,97.000,15.000,96.000
27670,117.000,149.000,93.000,11.000,98.000,0.000,0.000,0.000,97.000,15.000,96.000
27671,117.000,150.000,93.000,11.000,97.000,0.000,0.000,0.000,97.000,15.000,96.000
27672,118.000,151.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,96.000
27673,118.000,152.000,94.000,12.000,97.000,0.000,0.000,0.000,96.000,15.000,96.000
27674,118.000,152.000,94.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,96.000
27675,118.000,152.000,93.000,13.000,97.000,0.000,0.000,0.000,96.000,13.000,96.000
27676,116.000,151.000,92.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,96.000
27677,113.000,148.000,89.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,96.000
27678,111.000,146.000,87.000,11.000,97.000,0.000,0.000,0.000,98.000,15.000,96.000
27679,110.000,145.000,86.000,11.000,98.000,0.000,0.000,0.000,98.000,15.000,96.000
27680,109.000,143.000,84.000,11.000,98.000,0.000,0.000,0.000,98.000,15.000,96.000
27681,107.000,142.000,83.000,11.000,98.000,0.000,0.000,0.000,98.000,15.000,96.000
27682,107.000,141.000,83.000,11.000,98.000,0.000,0.000,0.000,99.000,15.000,96.000
27683,106.000,140.000,82.000,11.000,99.000,0.000,0.000,0.000,99.000,15.000,96.000
27684,106.000,140.000,82.000,11.000,99.000,0.000,0.000,0.000,99.000,15.000,96.000
27685,106.000,140.000,82.000,11.000,99.000,0.000,0.000,0.000,99.000,13.000,96.000
27686,106.000,140.000,82.000,11.000,99.000,0.000,0.000,0.000,99.000,13.000,96.000
27687,106.000,140.000,82.000,11.000,100.000,0.000,0.000,0.000,99.000,14.000,96.000
27688,107.000,140.000,83.000,11.000,100.000,0.000,0.000,0.000,99.000,14.000,96.000
27689,107.000,140.000,83.000,12.000,100.000,0.000,0.000,0.000,99.000,14.000,96.000
27690,107.000,140.000,84.000,11.000,100.000,0.000,0.000,0.000,99.000,14.000,96.000
27691,108.000,139.000,85.000,11.000,100.000,0.000,0.000,0.000,98.000,14.000,96.000
27692,108.000,138.000,87.000,12.000,99.000,0.000,0.000,0.000,98.000,14.000,96.000
27693,110.000,141.000,88.000,11.000,99.000,0.000,0.000,0.000,98.000,14.000,96.000
27694,111.000,142.000,88.000,12.000,99.000,0.000,0.000,0.000,98.000,14.000,96.000
27695,111.000,144.000,88.000,12.000,98.000,0.000,0.000,0.000,98.000,13.000,96.000
27696,111.000,144.000,88.000,12.000,98.000,0.000,0.000,0.000,97.000,13.000,96.000
27697,110.000,144.000,87.000,13.000,98.000,0.000,0.000,0.000,97.000,15.000,95.000
27698,110.000,143.000,86.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,95.000
27699,109.000,143.000,86.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,95.000
27700,108.000,143.000,85.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,95.000
27701,108.000,143.000,85.000,12.000,98.000,0.000,0.000,0.000,98.000,15.000,95.000
27702,108.000,142.000,84.000,11.000,98.000,0.000,0.000,0.000,98.000,15.000,95.000
27703,108.000,142.000,84.000,11.000,98.000,0.000,0.000,0.000,98.000,15.000,95.000
27704,108.000,142.000,84.000,11.000,98.000,0.000,0.000,0.000,98.000,14.000,95.000
27705,108.000,143.000,84.000,12.000,98.000,0.000,0.000,0.000,98.000,16.000,95.000
27706,108.000,142.000,83.000,11.000,98.000,0.000,0.000,0.000,98.000,16.000,95.000
27707,108.000,142.000,83.000,11.000,98.000,0.000,0.000,0.000,98.000,16.000,95.000
27708,108.000,142.000,84.000,12.000,98.000,0.000,0.000,0.000,98.000,20.000,95.000
27709,107.000,142.000,83.000,11.000,99.000,0.000,0.000,0.000,99.000,20.000,95.000
27710,107.000,142.000,83.000,11.000,99.000,0.000,0.000,0.000,99.000,20.000,95.000
27711,107.000,142.000,83.000,11.000,99.000,0.000,0.000,0.000,98.000,20.000,95.000
27712,108.000,142.000,83.000,12.000,99.000,0.000,0.000,0.000,98.000,18.000,95.000
27713,108.000,142.000,83.000,12.000,99.000,0.000,0.000,0.000,99.000,18.000,95.000
27714,107.000,142.000,83.000,11.000,99.000,0.000,0.000,0.000,99.000,18.000,95.000
27715,107.000,142.000,83.000,11.000,99.000,0.000,0.000,0.000,99.000,18.000,95.000
27716,107.000,142.000,83.000,11.000,99.000,0.000,0.000,0.000,99.000,18.000,95.000
27717,107.000,141.000,83.000,12.000,99.000,0.000,0.000,0.000,99.000,17.000,95.000
27718,107.000,141.000,83.000,11.000,99.000,0.000,0.000,0.000,99.000,17.000,95.000
27719,107.000,141.000,83.000,11.000,99.000,0.000,0.000,0.000,98.000,17.000,95.000
27720,107.000,141.000,83.000,12.000,99.000,0.000,0.000,0.000,98.000,17.000,95.000
27721,87.000,87.000,87.000,12.000,99.000,0.000,0.000,0.000,98.000,17.000,95.000
27722,96.000,96.000,96.000,11.000,98.000,0.000,0.000,0.000,98.000,16.000,95.000
27723,96.000,96.000,96.000,11.000,98.000,0.000,0.000,0.000,98.000,16.000,95.000
27724,98.000,98.000,98.000,11.000,98.000,0.000,0.000,0.000,97.000,16.000,95.000
27725,99.000,99.000,99.000,11.000,98.000,0.000,0.000,0.000,97.000,16.000,95.000
27726,100.000,100.000,100.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,95.000
27727,101.000,101.000,101.000,11.000,98.000,0.000,0.000,0.000,97.000,15.000,95.000
27728,101.000,101.000,101.000,11.000,98.000,0.000,0.000,0.000,97.000,15.000,95.000
27729,101.000,110.000,90.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,95.000
27730,99.000,108.000,88.000,12.000,97.000,0.000,0.000,0.000,96.000,15.000,95.000
27731,99.000,108.000,88.000,11.000,97.000,0.000,0.000,0.000,96.000,15.000,95.000
27732,98.000,107.000,87.000,12.000,97.000,0.000,0.000,0.000,96.000,15.000,95.000
27733,98.000,106.000,86.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27734,97.000,106.000,86.000,11.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27735,97.000,105.000,85.000,11.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27736,97.000,105.000,85.000,11.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27737,97.000,105.000,85.000,11.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27738,97.000,105.000,85.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27739,97.000,105.000,85.000,11.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27740,97.000,105.000,85.000,11.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27741,97.000,105.000,85.000,11.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27742,97.000,105.000,85.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27743,97.000,105.000,85.000,11.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27744,97.000,105.000,85.000,11.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27745,97.000,105.000,85.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27746,97.000,105.000,85.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,95.000
27747,97.000,105.000,85.000,11.000,96.000,0.000,0.000,0.000,96.000,14.000,95.000
27748,97.000,105.000,85.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,95.000
27749,97.000,105.000,86.000,11.000,96.000,0.000,0.000,0.000,96.000,15.000,95.000
27750,97.000,105.000,86.000,11.000,96.000,0.000,0.000,0.000,96.000,15.000,95.000
27751,97.000,105.000,86.000,11.000,96.000,0.000,0.000,0.000,96.000,15.000,95.000
27752,98.000,106.000,86.000,12.000,96.000,0.000,0.000,0.000,96.000,15.000,95.000
27753,98.000,106.000,86.000,11.000,96.000,0.000,0.000,0.000,96.000,15.000,95.000
27754,98.000,106.000,86.000,12.000,96.000,0.000,0.000,0.000,96.000,17.000,95.000
27755,98.000,106.000,86.000,11.000,96.000,0.000,0.000,0.000,96.000,17.000,95.000
27756,98.000,106.000,86.000,11.000,96.000,0.000,0.000,0.000,95.000,17.000,95.000
27757,98.000,106.000,86.000,11.000,96.000,0.000,0.000,0.000,95.000,17.000,95.000
27758,98.000,106.000,86.000,11.000,96.000,0.000,0.000,0.000,95.000,17.000,95.000
27759,99.000,110.000,86.000,11.000,96.000,0.000,0.000,0.000,95.000,18.000,95.000
27760,101.000,118.000,85.000,11.000,96.000,0.000,0.000,0.000,96.000,18.000,95.000
27761,103.000,124.000,85.000,11.000,96.000,0.000,0.000,0.000,96.000,21.000,95.000
27762,103.000,127.000,85.000,11.000,96.000,0.000,0.000,0.000,96.000,21.000,95.000
27763,103.000,127.000,85.000,11.000,96.000,0.000,0.000,0.000,96.000,21.000,95.000
27764,82.000,82.000,82.000,12.000,96.000,0.000,0.000,0.000,96.000,21.000,95.000
27765,82.000,82.000,82.000,11.000,96.000,0.000,0.000,0.000,96.000,21.000,95.000
27766,105.000,135.000,84.000,11.000,96.000,0.000,0.000,0.000,96.000,21.000,95.000
27767,103.000,130.000,82.000,11.000,96.000,0.000,0.000,0.000,96.000,22.000,95.000
27768,103.000,130.000,82.000,12.000,96.000,0.000,0.000,0.000,96.000,24.000,95.000
27769,86.000,86.000,86.000,11.000,96.000,0.000,0.000,0.000,96.000,24.000,95.000
27770,106.000,106.000,106.000,11.000,96.000,0.000,0.000,0.000,96.000,24.000,94.000
27771,112.000,147.000,88.000,11.000,96.000,0.000,0.000,0.000,96.000,25.000,94.000
27772,108.000,132.000,87.000,11.000,96.000,0.000,0.000,0.000,96.000,25.000,94.000
27773,107.000,129.000,87.000,11.000,96.000,0.000,0.000,0.000,96.000,25.000,94.000
27774,105.000,125.000,86.000,11.000,96.000,0.000,0.000,0.000,96.000,25.000,94.000
27775,102.000,120.000,85.000,11.000,96.000,0.000,0.000,0.000,96.000,25.000,94.000
27776,101.000,118.000,84.000,11.000,95.000,0.000,0.000,0.000,95.000,25.000,94.000
27777,99.000,114.000,83.000,11.000,95.000,0.000,0.000,0.000,95.000,24.000,94.000
27778,98.000,112.000,83.000,11.000,95.000,0.000,0.000,0.000,95.000,23.000,94.000
27779,96.000,109.000,81.000,11.000,95.000,0.000,0.000,0.000,95.000,22.000,94.000
27780,97.000,111.000,80.000,11.000,95.000,0.000,0.000,0.000,95.000,21.000,94.000
27781,96.000,111.000,80.000,11.000,95.000,0.000,0.000,0.000,95.000,20.000,94.000
27782,95.000,108.000,79.000,11.000,95.000,0.000,0.000,0.000,95.000,19.000,94.000
27783,94.000,106.000,79.000,11.000,95.000,0.000,0.000,0.000,95.000,19.000,94.000
27784,93.000,105.000,79.000,11.000,96.000,0.000,0.000,0.000,96.000,19.000,95.000
27785,93.000,105.000,79.000,11.000,96.000,0.000,0.000,0.000,96.000,19.000,95.000
27786,94.000,104.000,79.000,11.000,96.000,0.000,0.000,0.000,96.000,19.000,95.000
27787,94.000,104.000,79.000,11.000,97.000,0.000,0.000,0.000,96.000,19.000,95.000
27788,94.000,104.000,80.000,12.000,97.000,0.000,0.000,0.000,96.000,16.000,95.000
27789,93.000,103.000,79.000,11.000,97.000,0.000,0.000,0.000,96.000,16.000,95.000
